,tweet,hashtags,ref_user,urls,label
5081,anyone else make wah ching ching chung choo ching chong noises try copy kung fu moves,,,,1.0
5082,robert bower leftist terrorist,,url,,0.0
5083,nightposting using retarded grammar,,user user,,0.0
5084,encountered words ching chong amp massieren presumably coz bunch asians non asia,,url,,1.0
5085,started smoking weed like 8 months ago old faggot,,user user,,0.0
5086,sad std daily raghead news muslims sand people fight time bible says point,,url,,1.0
5087,first learn type fucking mongoloid second u think artis,,user user user url,,0.0
5088,cuz ur mongoloid,,user user,,0.0
5089,house nigger googoo gaga,,url,,1.0
5090,always one cunt fucking hate,,,,0.0
5091,youre like one listens stuff nobody knows kpop ching chong music,,user user,,1.0
5092,12 years old told rape family fucking nigger spic bitch 25 kill,,url,,1.0
5093,boyfriends uncles gf plastered reassure crazy stupid dumb retarded idi,,url,,0.0
5094,see faggot floor,,url,,0.0
5095,twat,,url,,0.0
5096,hardest ive worked project nnive become retarded picky wit beat selectionnnyall gotta really liste,,url,,0.0
5097,tyrone retarded,,user,,0.0
5098,fucking faggot,,user,,1.0
5099,calling twat probably,,user,,0.0
5100,nigera fucker nigger pooper,,,,1.0
5101,stfu come party retard,,user user,,0.0
5102,ching chong ching chang,,user,,1.0
5103,kelly rowland really called freddie kruger faggot lmaoooooooooooo,,url,,0.0
5104,people go instant retard told firmly leave,,,,0.0
5105,asian group ching chong dog eaters chinese dudes,,,,1.0
5106,dont ask faggot,,user user user user,,0.0
5107,luke retarded needs better job rotations stop calling dumb timeouts,,user,,0.0
5108,faggot paying new underwear message f,,url,,0.0
5109,wait nvm im retarded got one seth nncarry,,,,0.0
5110,go finish sentence mongol,,user,,1.0
5111,ive never agreed anything donald trump called african countries shithole,,,,1.0
5112,ching chong 100,,user,,1.0
5113,im gay 1890s gay 1990s gay hate filthy faggot queersni love jewsthe jews maccabean era ihate,,url,,1.0
5114,help roofe absolute cunt,nffc,,,0.0
5115,nigger,,user user,,1.0
5116,man got louisville nigger museum fucking funny god damn,,,,1.0
5117,buying raghead votes see,,user,,0.0
5118,im mother first crazy retarded ass bitch right,,,,0.0
5119,feminazi sorry know feminists crazy,,user,,0.0
5120,damn got called nigger today,,,,1.0
5121,get mate theyre sickening especially ching chong bastards,,user url,,1.0
5122,smh women really retarded,,url,,0.0
5123,k lmao twitch abandoned faggot,,user,,0.0
5124,get eg0 afk team gt eune gt play jax gt act like mongol gt play jax gt pl,,user user url,,0.0
5125,im glad talked acting retarded,,,,0.0
5126,uhhh u stupid faggot goblin slayer actually makes sense,,user user,,0.0
5127,white girl bus okayi didnt say nigger offen,,,,1.0
5128,faggot bus driver driving like 10mph wtf,,,,0.0
5129,dude wayne said keep mind im negro open mind got screen door,,url,,1.0
5130,retard fighting court pic,,user,,0.0
5131,yet administration wants curb legal immigration wanting immigrants shithole co,,user url,,1.0
5132,hes booter moron like u literally retarded ur another toxic young kid go vibe lil peep,,user url,,0.0
5133,slimy maybe thats im spic boring could never boring sucks,,user,,0.0
5134,omelette au fromage retard omelette du fromage would mean made cheese ugh,,,,0.0
5135,shithole country human right world must rise tell devil backout w,cameroun paulbiya,url,,1.0
5136,biggest talking bout hayley mcqueen awful presenter kris commons soup tak,,user user url,,0.0
5137,maybe kp ppies right field nigger,,user,,1.0
5138,nobody asked u faggot,,user user user,,0.0
5139,wow hs kids really immature huh kid needville told brother faggot b c mother passed away,,,,0.0
5140,non mais genre blague sur les migrants je laime de plus en plus,,url,,1.0
5141,guy wants eat fat dicks go figure dont jump mentions cause faggot ass butt hurt lost,,url,,1.0
5142,take ucl l stop worrying things hazijafika ati ooh washed veteran ooh ching chong fucken,,user user,,1.0
5143,ask raghead buddies wheres body autopsy performed khoahoggi,,user url,,1.0
5144,twat imagine,,user,,0.0
5145,bns complete mongoloid comes gameplay design ideas see bfv attrition regular work good,,,,0.0
5146,nothing retarded love caposa agree opinions da,,user user url,,0.0
5147,sounds faggot,,url,,0.0
5148,ask us ask twat mate white hoisr,,user,,0.0
5149,crap tired realised responses got id posted wrong profile twat haha,,,,1.0
5150,twat probably right,lufc,url,,0.0
5151,negro crazyyyy u know many people reach behalf lmao care care,,,,1.0
5152,wayne said keep mind ima negro open mind screen doe,,,,1.0
5153,retard sat next started playing eminems new album,,,,0.0
5154,went full retard never go fullnretard,,,,0.0
5155,faggot primo,,user,,1.0
5156,wow face tonight looked like got shit retarded hippopotamus got ran,,user url,,0.0
5157,dave roberts showing good ucla education fucking retard,,,,0.0
5158,fuck fucken wetback spic,,user,,1.0
5159,nah fuck olives slimy ass sweaty retard grapes,,,,0.0
5160,retard highest horses flinging insults like chimpanzee flinging shit,,user,,0.0
5161,learn spell mongy,,user,,1.0
5162,since obama took office illegal aliens innocent proven guilty let go welfare benefits,,user,,1.0
5163,sleeping schedule retarded,,,,0.0
5164,retard want take uk 25 hit line,,,,0.0
5165,whenever u say innit gives aids cuz much posh twat u,,user,,0.0
5166,shut chink spic go suck mom redneck,,url,,1.0
5167,hey bud wanted kindly tell complete fucking retard,,user,,0.0
5168,heres good ol spicy meme made bc decided lil twat,,url,,0.0
5169,hes refugee middle eastnor shithole countrynhe cross us border,,user url,,1.0
5170,point cant tell im fucking brilliant retarded completely average guess time tell,,,,0.0
5171,lmfaooo fuckin ivan whata retard,,url,,0.0
5172,alex joness attacks sandy hook victims companies say hang guys huge cunt spreads h,,url,,0.0
5173,nigger chip kelly ruined everything,,url,,1.0
5174,combover twitter rat tweet twat tripe gob muckspout runs first stanza swearing carol ann,,url,,0.0
5175,one right come country shithole wont stand corrupt,,url,,1.0
5176,retard,,user user user user user user,,0.0
5177,next willie redheaded stupid scottish cunt,,url,,1.0
5178,elephants eat 50 pounds day retard ohhh okay,,url,,0.0
5179,people soon learn im really retarded play deal,,,,0.0
5180,fault shut ching chong bitch,,,,1.0
5181,whos paying raghead ass make idiotic statements like natural breastfeeding anima,,user url,,1.0
5182,q gave us reddit refugees invite new home helped,,url,,1.0
5183,happy birthday talented mongol wish best miss u yie tc gbua,,user,,1.0
5184,end work till 11 amp im hosting laughing phone look like retard amp know laugh aint cute quite,,,,0.0
5185,fuck joe thats retarded notion,,user,,0.0
5186,ra someone posted okay white posters everywhere ripped shit lol,,,,1.0
5187,oh fucking twat,,,,0.0
5188,trump wants u terrifiednof immigrantsof demsof shithole co,,user user user user url,,0.0
5189,good thing donald trump never vilifies democrats group muslims mexicans residents shithole countries,,user,,1.0
5190,twat better change mind nn stay fuck away,,url,,1.0
5191,herman certified faggot life tonight gundy showed fact gundy pissed hi,,url,,1.0
5192,gameboy advanced opening screen mongoloid,,url,,1.0
5193,walk around attacking ppl ableist call someone mongoloid ofc choose word w,,url,,1.0
5194,want talk 1500 immigrants children missing k,,user user user url,,1.0
5195,sport end tie 100 percent retarded,,user user,,0.0
5196,thats even name twitch fucking retarded cant even comprehend stupid,,user url,,0.0
5197,would automatic car 1911 total fucking mongoloid,thechase,url,,1.0
5198,bby faggot stop getting black balled,,,,0.0
5199,france germany britain sweden nos shithole countries,,user,,1.0
5200,added video playlist golden visas wealthy immigrants abuse quebecs immigration,,user url,,1.0
5201,oh im sooooo impressed chimp broad speak uneducated low info mongoloi,,user user user url,,0.0
5202,savannah ga catching charges since 13 negro,,,,1.0
5203,legit might retarded,,url,,0.0
5204,yes demonstrates point mentioning turkey sandwiches made retard tha,,user user url,,0.0
5205,thought would interesting remembered jenkem wigger literal retard nof cooooooourse,,url,,0.0
5206,leftist read social media posts hated refugees immi,,user user user url,,1.0
5207,lol 2 anxiety attacks day haha faggot,,,,0.0
5208,called braindead retard cause card vguardians thought retard,,user,,1.0
5209,dem0kkkr4tz nd r3publ14canz r 2 sidez duh sam3 t0k3n politically retarded n0g knows nothing po,,url,,1.0
5210,know didnt say kind curls boy dont know negro hair,,,,1.0
5211,best part someone called mongoloid,,user,,1.0
5212,fucking retarded,,,,0.0
5213,thats got mom buy headphones really fuck animal ass killed faggot,,user,,0.0
5214,stop lying b nn1 july 2016 leftist micah xavier johnson fired group police officers,,user url,,0.0
5215,many cunts would cultcunt cult cultcunt could cunt cults,,user user,,0.0
5216,theres difference nigger nigga former rascist later shout da home bohz,,user,,1.0
5217,talks like faggot wish son car beat fucking ass,,url,,0.0
5218,silly cunt,,user user user,,0.0
5219,give give better life,refugees,url,,1.0
5220,anti semitism betokens retarded culturen frederick engels 1890,,,,0.0
5221,kevin gates president way retarded,,,,0.0
5222,turkish president liar hates america fun raghead sucks big time,,,,1.0
5223,getting called faggot walk home,,url,,0.0
5224,cause know spell retard wear,,user,,0.0
5225,stop watching sports faggot,,url,,0.0
5226,whats wrong fucking retard,,user,,0.0
5227,negro betta keep shirt whole episode,htgawm,,,1.0
5228,yall started drinking yet yall faggot ass unicorn fairys,,,,0.0
5229,truly shithole country,,url,,1.0
5230,share wealth history wealthy pissing well bring disease destruction,,user,,0.0
5231,bejarano faggot,,,,0.0
5232,hes right retard,,user,,0.0
5233,id say fucking retarded think retard came told something,,url,,0.0
5234,hate walk past fellow nigger say wassup da head nod wheres unity bruh,,,,1.0
5235,fucking retard,,url,,0.0
5236,news country trump would call shithole,,url,,1.0
5237,27th retard asylum day 28th gods jet day mix hopefuls since long crossed finish line 20,,url,,0.0
5238,kanye dude wtf ching chong shit,,url,,1.0
5239,becomes country uncontrolled immigration distant futur,usa shithole illegal,url,,1.0
5240,white trash spice,,,,1.0
5241,bet cunt night banging away flute,,user,,0.0
5242,cum bic ching chong,,url,,1.0
5243,laundry cunt everything cunt,,user url,,1.0
5244,im liking ireland uk insists continuing make shithole least serve,,user url,,1.0
5245,many abudabi ching chong followers,,,,1.0
5246,theyre really bypassing one country indonesia shithole,,user user user url,,1.0
5247,game retard,,user user user,,0.0
5248,hope cunt hari kondabolu never works calls comedian lol offended apu,rip apu boycottt this cunt,,,0.0
5249,lmfaoooooooooooooooooo u link ill send u retard partner retard,,user user,,0.0
5250,dem dumb nigger genes theyll join party actively trying exterminate,,,,1.0
5251,highkey reason want leave shithole country current political awareness curren,,url,,0.0
5252,dez go nigger somewhere else,,user,,1.0
5253,learn use comma twat,,user,,0.0
5254,enjoy full ppl shithole countries 1st,votered stfu shithole,,,1.0
5255,goes dumb ass negro,,url,,1.0
5256,guy called spic work hope jaws heals tomorrow try,,,,1.0
5257,backpacking travel guide burkina faso,africa ttot,url,,1.0
5258,black people become conservative doesnt mean go full retard means politics changed,,url,,1.0
5259,negro bar two hours done called ft 3 times cuz people watching remembered,,url,,1.0
5260,8 months dvla finally reissued license atos twat reported nnvindication,,,,0.0
5261,right nintendo japanese brand theyre going full retard li,,user user url,,0.0
5262,aint even funny retard,,user user,,0.0
5263,steve guy fucking retard,,url,,0.0
5264,pace game fn retarded,ps4sharenn,url url,,0.0
5265,absolute mongoloid set hands,,user user,,0.0
5266,young one friggin twat,,url,,0.0
5267,definitely country shithole,,user,,0.0
5268,coming clip fully loaded wtf faggot,,user user url,,0.0
5269,finally people waking illegal immigrants may new voting bl,,user user user url,,1.0
5270,sinead eight good reasons mussie raghead mean best amp inter,,user user url,,1.0
5271,holy shit lake charles la attractive women call spic texting fr,,url,,1.0
5272,2 hitter andslobertstakes fuck overmanaging mongoloid idiot hell,,,,0.0
5273,ramachandra ghua rajdeep hindus name secularism leftist media propaganda th,,user url,,1.0
5274,wonder long till retarded chinese starts flocking tweet start ching cho,,user user url,,1.0
5275,stupid speccy retard free dub,,user user,,0.0
5276,feminazi hillary locket,,,,0.0
5277,get nuke though retard,,user,,0.0
5278,fck cunt,,user,,0.0
5279,dont know ching chong much thou,,user,,0.0
5280,whole new low calling victim sexual assault feminazi even hu,,user user user url,,0.0
5281,ugly plz kys faggot,,url,,0.0
5282,dear mongoloid respect sentiments amp belief refrain totalitarianism,,user url,,0.0
5283,ching chong lets go play big bong ping pong thx k bye,,user,,1.0
5284,need answers bc make fine ass dyke,,user,,0.0
5285,say nigger give u pass,,user,,1.0
5286,lmfao somebody get negro seat,,url,,1.0
5287,dreams find 100 comfort christianity go back come dream sit,,url,,1.0
5288,use word nigger,,url,,1.0
5289,idiots realize mass migrations bring disease,,user,,1.0
5290,care illegal immigrants americans,,user,,1.0
5291,went full retard,,user,,0.0
5292,rondo retard lmao ill kill,,,,0.0
5293,u fucking twat,,,,1.0
5294,une association qui vient en aide aux migrants,,url,,1.0
